z,n,name,levelEnergy(MeV),halflife,decayModes
91,142,233Pa,0.0,26.975 d 13,B- = 100.00,
91,141,232Pa,0.0,1.32 d 2,B- = 100.00,
91,141,232Pa,0.0,1.32 d 2,EC  ,
91,140,231Pa,0.0,3.276E+4 y 11,A = 100.00,
91,140,231Pa,0.0,3.276E+4 y 11,SF LT 3E-10,
91,146,237Pa,0.0,8.7 m 2,B- = 100.00,
91,145,236Pa,0.0,9.1 m 1,B- = 100.00,
91,144,235Pa,0.0,24.4 m 2,B- = 100.00,
91,143,234Pa,0.0,6.70 h 5,B- = 100.00,
91,149,240Pa,0.0,,B- = 100.00,
91,148,239Pa,0.0,1.8 h 5,B- = 100.00,
91,147,238Pa,0.0,2.28 m 10,B- = 100.00,
91,150,241Pa,,,
92,123,215U,,,
92,130,222U,0.0,4.7 us 2,A AP 100.00,
92,132,224U,0.0,0.84 ms +40-22,A = 100.00,
92,131,223U,0.0,18 us +10-5,A = 100.00,
92,131,223U,0.0,18 us +10-5,EC = 0.20,
92,134,226U,0.0,268 ms 9,A = 100.00,
92,133,225U,0.0,95 ms 15,A = 100.00,
92,125,217U,0.0,16 ms +21-6,A LE 100.00,
92,124,216U,0.0,4.5 ms +47-16,A LE 100.00,
92,127,219U,0.0,42 us +34-13,A = 100.00,
92,126,218U,0.0,0.51 ms +17-1,A = 100.00,
92,129,221U,0.0,0.66 us 14,A AP 100.00,
92,128,220U,0.0,,A ? ,
92,128,220U,0.0,,EC ? ,
92,141,233U,0.0,1.592E+5 y 2,A = 100.00,
92,141,233U,0.0,1.592E+5 y 2,24Ne = 7.2E-11,
92,141,233U,0.0,1.592E+5 y 2,SF LT 6E-11,
92,141,233U,0.0,1.592E+5 y 2,28Mg < 1.3E-13,
92,140,232U,0.0,68.9 y 4,A = 100.00,
92,140,232U,0.0,68.9 y 4,24Ne = 9E-10,
92,140,232U,0.0,68.9 y 4,SF = 3E-12,
92,143,235U,0.0,7.04E+8 y 1,A = 100.00,
92,143,235U,0.0,7.04E+8 y 1,SF = 7.0E-9,
92,143,235U,0.0,7.04E+8 y 1,28Mg = 8.E-10,
92,143,235U,0.0,7.04E+8 y 1,20Ne = 8.E-10,
92,143,235U,0.0,7.04E+8 y 1,25Ne AP 8.E-10,
92,143,235U,7.6E-5,AP 26 m ,IT = 100.00,
92,142,234U,0.0,2.455E+5 y 6,A = 100.00,
92,142,234U,0.0,2.455E+5 y 6,SF = 1.6E-9,
92,142,234U,0.0,2.455E+5 y 6,Mg = 1E-11,
92,142,234U,0.0,2.455E+5 y 6,Ne = 9E-12,
92,145,237U,0.0,6.75 d 1,B- = 100.00,
92,144,236U,0.0,2.342E7 y 4,A = 100.00,
92,144,236U,0.0,2.342E7 y 4,SF = 9.4E-8,
92,136,228U,0.0,9.1 m 2,A AP 95.00,
92,136,228U,0.0,9.1 m 2,EC LT 5.00,
92,135,227U,0.0,1.1 m 1,A = 100.00,
92,138,230U,0.0,20.8 d ,A = 100.00,
92,138,230U,0.0,20.8 d ,SF LT 1E-10,
92,138,230U,0.0,20.8 d ,24Ne = 5E-12,
92,137,229U,0.0,58 m 3,EC AP 80.00,
92,137,229U,0.0,58 m 3,A AP 20.00,
92,139,231U,0.0,4.2 d 1,EC = 100.00,
92,139,231U,0.0,4.2 d 1,A AP 4.0E-3,
92,150,242U,0.0,16.8 m 5,B- = 100.00,
92,151,243U,,,
92,147,239U,0.0,23.45 m 2,B- = 100.00,
92,146,238U,0.0,4.468E9 y 6,A = 100.00,
92,146,238U,0.0,4.468E9 y 6,SF = 5.4E-5,
92,149,241U,,,B- ? ,
92,148,240U,0.0,14.1 h 1,B- = 100.00,
93,129,222Np,,,
93,128,221Np,,,
93,127,220Np,,,
93,126,219Np,,,
93,133,226Np,0.0,35 ms 10,A = 100.00,
93,132,225Np,0.0,3.6 ms +76-27,A AP 100.00,
93,132,225Np,0.0,3.6 ms +76-27,EC ? ,
93,131,224Np,,,
93,130,223Np,,,
93,149,242Np,0.0,2.2 m 2,B- = 100.00,
93,149,242Np,0.0,5.5 m 1,B- = 100.00,
93,148,241Np,0.0,13.9 m 2,B- = 100.00,
93,147,240Np,0.0,61.9 m 2,B- = 100.00,
93,147,240Np,0.0,7.22 m 2,B- = 99.88,
93,147,240Np,0.0,7.22 m 2,IT = 0.12,
93,146,239Np,0.0,2.356 d 3,B- = 100.00,
93,145,238Np,0.0,2.117 d 2,B- = 100.00,
93,152,245Np,,,
93,151,244Np,0.0,2.29 m 16,B- = 100.00,
93,150,243Np,0.0,1.85 m 15,B- = 100.00,
93,139,232Np,0.0,14.7 m 3,EC = 100.00,
93,139,232Np,0.0,14.7 m 3,A = 2.0E-4,
93,138,231Np,0.0,48.8 m 2,EC = 98.00,
93,138,231Np,0.0,48.8 m 2,A = 2.00,
93,137,230Np,0.0,4.6 m 3,EC LE 97.00,
93,137,230Np,0.0,4.6 m 3,A AP 3.00,
93,136,229Np,0.0,4.0 m 2,A = 68.00,
93,136,229Np,0.0,4.0 m 2,EC = 32.00,
93,135,228Np,0.0,61.4 s 14,EC = 60.00,
93,135,228Np,0.0,61.4 s 14,A = 40.00,
93,134,227Np,0.0,0.51 s 6,A = 100.00,
93,144,237Np,0.0,2.144E+6 y 7,A = 100.00,
93,144,237Np,0.0,2.144E+6 y 7,SF LE 2E-10,
93,143,236Np,0.0,153E+3 y 5,EC = 86.30,
93,143,236Np,0.0,153E+3 y 5,B- = 13.50,
93,143,236Np,0.0,153E+3 y 5,A = 0.16,
93,143,236Np,0.0,22.5 h 4,B- = 50.00,
93,143,236Np,0.0,22.5 h 4,EC = 50.00,
93,142,235Np,0.0,396.1 d 12,EC = 100.00,
93,142,235Np,0.0,396.1 d 12,A = 2.6E-3,
93,141,234Np,0.0,4.4 d 1,EC = 100.00,
93,140,233Np,0.0,36.2 m 1,EC = 100.00,
93,140,233Np,0.0,36.2 m 1,A LE 1.0E-3,
94,130,224Pu,,,
94,132,226Pu,,,
94,131,225Pu,,,
94,127,221Pu,,,
94,129,223Pu,,,
94,128,222Pu,,,
94,152,246Pu,0.0,10.84 d 2,B- = 100.00,
94,151,245Pu,0.0,10.5 h 1,B- = 100.00,
94,153,247Pu,0.0,2.27 d 23,B- = 100.00,
94,150,244Pu,0.0,8.00E+7 y 9,A = 99.88,
94,150,244Pu,0.0,8.00E+7 y 9,SF = 0.12,
94,149,243Pu,0.0,4.956 h 3,B- = 100.00,
94,148,242Pu,0.0,3 3 3.75E+5 y ,A = 100.00,
94,148,242Pu,0.0,3 3 3.75E+5 y ,SF = 5.5E-4,
94,145,239Pu,0.0,24110 y 30,A = 100.00,
94,145,239Pu,0.0,24110 y 30,SF = 3.E-10,
94,144,238Pu,0.0,87.7 y 1,A = 100.00,
94,144,238Pu,0.0,87.7 y 1,SF = 1.9E-7,
94,147,241Pu,0.0,14.329 y 29,B- = 100.00,
94,147,241Pu,0.0,14.329 y 29,A = 2.5E-3,
94,147,241Pu,0.0,14.329 y 29,SF LT 2E-14,
94,146,240Pu,0.0,6561 y 7,A = 100.00,
94,146,240Pu,0.0,6561 y 7,SF = 5.7E-6,
94,141,235Pu,0.0,25.3 m 5,EC = 100.00,
94,141,235Pu,0.0,25.3 m 5,A = 2.8E-3,
94,140,234Pu,0.0,8.8 h 1,EC AP 94.00,
94,140,234Pu,0.0,8.8 h 1,A AP 6.00,
94,143,237Pu,0.0,45.64 d 4,EC = 100.00,
94,143,237Pu,0.0,45.64 d 4,A = 4.2E-3,
94,142,236Pu,0.0,2.858 y 8,A = 100.00,
94,142,236Pu,0.0,2.858 y 8,SF = 1.9E-7,
94,138,232Pu,0.0,33.8 m 7,EC = 90.00,
94,138,232Pu,0.0,33.8 m 7,A = 10.00,
94,137,231Pu,0.0,8.6 m 5,EC = 90.00,
94,137,231Pu,0.0,8.6 m 5,A = 10.00,
94,139,233Pu,0.0,20.9 m 4,EC = 99.88,
94,139,233Pu,0.0,20.9 m 4,A = 0.12,
94,134,228Pu,0.0,1.1 s +20-5,A = 100.00,
94,133,227Pu,,,
94,136,230Pu,0.0,102 s 10,A LT 100.00,
94,135,229Pu,0.0,67 s +41-19,EC = 50.00,
94,135,229Pu,0.0,67 s +41-19,A = 50.00,
94,135,229Pu,0.0,67 s +41-19,SF LT 7.00,
95,135,230Am,0.0,AP 17 s ,EC = 100.00,
95,134,229Am,,,
95,133,228Am,,,
95,132,227Am,,,
95,139,234Am,0.0,2.32 m 8,EC = 100.00,
95,139,234Am,0.0,2.32 m 8,A  ,
95,138,233Am,0.0,3.2 m 8,A AP 3.00,
95,138,233Am,0.0,3.2 m 8,EC  ,
95,137,232Am,0.0,79 s 2,EC AP 97.00,
95,137,232Am,0.0,79 s 2,A AP 3.00,
95,136,231Am,,,A ? ,
95,136,231Am,,,EC = ?,
95,142,237Am,0.0,73.6 m 8,EC = 99.97,
95,142,237Am,0.0,73.6 m 8,A = 0.03,
95,141,236Am,0.0,3.6 m 2,A  ,
95,141,236Am,0.0,3.6 m 2,EC  ,
95,141,236Am,0.0,2.9 m 2,A  ,
95,141,236Am,0.0,2.9 m 2,EC  ,
95,140,235Am,0.0,10.3 m 6,EC = 99.60,
95,140,235Am,0.0,10.3 m 6,A = 0.40,
95,146,241Am,0.0,432.6 y 6,A = 100.00,
95,146,241Am,0.0,432.6 y 6,SF = 4E-10,
95,145,240Am,0.0,50.8 h 3,EC = 100.00,
95,145,240Am,0.0,50.8 h 3,A = 1.9E-4,
95,144,239Am,0.0,11.9 h 1,EC = 99.99,
95,144,239Am,0.0,11.9 h 1,A = 0.01,
95,143,238Am,0.0,98 m 2,EC = 100.00,
95,143,238Am,0.0,98 m 2,A = 1.0E-4,
95,149,244Am,0.0,10.1 h 1,B- = 100.00,
95,149,244Am,0.0,0.90 ms 15,SF = &100.00,
95,148,243Am,0.0,7364 y 22,A = 100.00,
95,148,243Am,0.0,7364 y 22,SF = 3.7E-9,
95,147,242Am,0.0,16.02 h 2,B- = 82.70,
95,147,242Am,0.0,16.02 h 2,EC = 17.30,
95,153,248Am,0.0,AP 10 m ,B- = 100.00,
95,152,247Am,0.0,23.0 m 13,B- = 100.00,
95,151,246Am,0.0,39 m 3,B- = 100.00,
95,151,246Am,0.0,25.0 m 2,B- = 100.00,
95,151,246Am,0.0,25.0 m 2,IT < 0.02,
95,150,245Am,0.0,2.05 h 1,B- = 100.00,
95,128,223Am,,,
95,129,224Am,,,
95,131,226Am,,,
95,130,225Am,,,
95,154,249Am,,,B- = ?,
96,141,237Cm,0.0,,A LT 1.00,
96,141,237Cm,0.0,,EC = 100.00,
96,140,236Cm,0.0,,EC  ,
96,140,236Cm,0.0,,A  ,
96,136,232Cm,,,
96,135,231Cm,,,
96,138,234Cm,0.0,51 s 12,A AP 40.00,
96,138,234Cm,0.0,51 s 12,SF AP 40.00,
96,138,234Cm,0.0,51 s 12,EC AP 20.00,
96,137,233Cm,0.0,23 s +13-6,EC = 80.00,
96,137,233Cm,0.0,23 s +13-6,A = 20.00,
96,139,235Cm,0.0,,A ? ,
96,139,235Cm,0.0,,EC ? ,
96,150,246Cm,0.0,4706 y 40,A = 99.97,
96,150,246Cm,0.0,4706 y 40,SF = 0.03,
96,152,248Cm,0.0,3.48E+5 y 6,A = 91.61,
96,152,248Cm,0.0,3.48E+5 y 6,SF = 8.39,
96,151,247Cm,0.0,1.56E+7 y 5,A = 100.00,
96,143,239Cm,0.0,2.7 h 8,EC = 100.00,
96,143,239Cm,0.0,2.7 h 8,A LT 1.E-3,
96,142,238Cm,0.0,2.2 h 4,EC = 96.16,
96,142,238Cm,0.0,2.2 h 4,A = 3.84,
96,142,238Cm,0.0,2.2 h 4,SF = 0.05,
96,145,241Cm,0.0,32.8 d 2,EC = 99.00,
96,145,241Cm,0.0,32.8 d 2,A = 1.00,
96,144,240Cm,0.0,27 d 1,A AP 99.50,
96,144,240Cm,0.0,27 d 1,EC < 0.50,
96,144,240Cm,0.0,27 d 1,SF = 3.9E-6,
96,147,243Cm,0.0,29.1 y 1,A = 99.71,
96,147,243Cm,0.0,29.1 y 1,EC = 0.29,
96,147,243Cm,0.0,29.1 y 1,SF = 5.3E-9,
96,146,242Cm,0.0,162.8 d 2,A = 100.00,
96,146,242Cm,0.0,162.8 d 2,SF = 6.2E-6,
96,146,242Cm,0.0,162.8 d 2,34Si = 1.E-14,
96,149,245Cm,0.0,8423 y 74,A = 100.00,
96,149,245Cm,0.0,8423 y 74,SF = 6.1E-7,
96,148,244Cm,0.0,18.1 y 1,A = 100.00,
96,148,244Cm,0.0,18.1 y 1,SF = 1.4E-4,
96,154,250Cm,0.0,AP 8.3E+3 y ,SF AP 74.00,
96,154,250Cm,0.0,AP 8.3E+3 y ,A AP 18.00,
96,154,250Cm,0.0,AP 8.3E+3 y ,B- AP 8.00,
96,153,249Cm,0.0,64.15 m 3,B- = 100.00,
96,156,252Cm,0.0,LT 2 d ,
96,155,251Cm,0.0,16.8 m 2,B- = 100.00,
97,141,238Bk,0.0,144 s 5,EC = 100.00,
97,141,238Bk,0.0,144 s 5,EF = 0.05,
97,142,239Bk,,,A LT 1.00,
97,142,239Bk,,,EC AP 99.00,
97,142,239Bk,,,SF LT 1.00,
97,143,240Bk,0.0,4.8 m 8,EF = 2.0E-3,
97,143,240Bk,0.0,4.8 m 8,EC  ,
97,144,241Bk,0.0,4.6 m 4,A  ,
97,144,241Bk,0.0,4.6 m 4,EC ? ,
97,145,242Bk,0.0,7.0 m 13,EC LE 100.00,
97,146,243Bk,0.0,4.5 h 2,EC AP 99.85,
97,146,243Bk,0.0,4.5 h 2,A AP 0.15,
97,147,244Bk,0.0,4.35 h 15,EC = 99.99,
97,147,244Bk,0.0,4.35 h 15,A = 6.0E-3,
97,148,245Bk,0.0,4.95 d 3,EC = 99.88,
97,148,245Bk,0.0,4.95 d 3,A = 0.12,
97,149,246Bk,0.0,1.80 d 2,EC = 100.00,
97,150,247Bk,0.0,1380 y 250,A LT 100.00,
97,151,248Bk,0.0,GT 9 y ,A  ,
97,151,248Bk,0.0,23.7 h 2,B- = 70.00,
97,151,248Bk,0.0,23.7 h 2,EC = 30.00,
97,136,233Bk,,,
97,137,234Bk,0.0,1.4E2 s +14-5,A AP 80.00,
97,137,234Bk,0.0,1.4E2 s +14-5,EC LE 20.00,
97,138,235Bk,,,EC = ?,
97,138,235Bk,,,A ? ,
97,139,236Bk,,,
97,140,237Bk,0.0,AP 1 m ,EC ? ,
97,140,237Bk,0.0,AP 1 m ,A ? ,
97,152,249Bk,0.0,330 d 4,B- = 100.00,
97,152,249Bk,0.0,330 d 4,A = 1.4E-3,
97,152,249Bk,0.0,330 d 4,SF = 4.7E-8,
97,153,250Bk,0.0,3.212 h 5,B- = 100.00,
97,154,251Bk,0.0,55.6 m 11,B- = 100.00,
97,155,252Bk,0.0,,
97,156,253Bk,0.0,GT 10 m ,B- ? ,
97,157,254Bk,,,
98,148,246Cf,0.0,35.7 h 5,A = 100.00,
98,148,246Cf,0.0,35.7 h 5,EC LT 4.0E-3,
98,148,246Cf,0.0,35.7 h 5,SF = 2.4E-4,
98,149,247Cf,0.0,3.11 h 3,EC = 99.97,
98,149,247Cf,0.0,3.11 h 3,A = 0.04,
98,146,244Cf,0.0,19.4 m 6,A LE 100.00,
98,147,245Cf,0.0,45.0 m 15,EC = 64.70,
98,147,245Cf,0.0,45.0 m 15,A = 35.30,
98,144,242Cf,0.0,3.49 m 12,A = 80.00,
98,144,242Cf,0.0,3.49 m 12,EC = 20.00,
98,144,242Cf,0.0,3.49 m 12,SF LE 0.01,
98,145,243Cf,0.0,10.7 m 5,EC AP 86.00,
98,145,243Cf,0.0,10.7 m 5,A AP 14.00,
98,142,240Cf,0.0,64 s 9,A = 98.50,
98,142,240Cf,0.0,64 s 9,SF = 1.50,
98,143,241Cf,0.0,3.78 m 70,EC AP 75.00,
98,143,241Cf,0.0,3.78 m 70,A AP 25.00,
98,140,238Cf,0.0,21.1 ms 13,SF AP 95.00,
98,140,238Cf,0.0,21.1 ms 13,A LT 5.00,
98,141,239Cf,0.0,39 s +37-12,EC ? ,
98,141,239Cf,0.0,39 s +37-12,A ? ,
98,150,248Cf,0.0,333.5 d 28,A = 100.00,
98,150,248Cf,0.0,333.5 d 28,SF = 2.9E-3,
98,139,237Cf,0.0,0.8 s 2,SF = 70.00,
98,139,237Cf,0.0,0.8 s 2,A = 30.00,
98,157,255Cf,0.0,85 m 18,B- = 100.00,
98,158,256Cf,0.0,12.3 m 12,SF = 100.00,
98,158,256Cf,0.0,12.3 m 12,B- LT 1.00,
98,158,256Cf,0.0,12.3 m 12,A AP 1.0E-6,
98,155,253Cf,0.0,17.81 d 8,B- = 99.69,
98,155,253Cf,0.0,17.81 d 8,A = 0.31,
98,156,254Cf,0.0,60.5 d 2,SF = 99.69,
98,156,254Cf,0.0,60.5 d 2,A = 0.31,
98,153,251Cf,0.0,898 y 44,A = 100.00,
98,153,251Cf,0.0,898 y 44,SF ? ,
98,154,252Cf,0.0,2.645 y 8,A = 96.91,
98,154,252Cf,0.0,2.645 y 8,SF = 3.09,
98,151,249Cf,0.0,351 y 2,A = 100.00,
98,151,249Cf,0.0,351 y 2,SF = 5.0E-7,
98,152,250Cf,0.0,13.08 y 9,A = 99.92,
98,152,250Cf,0.0,13.08 y 9,SF = 0.08,
99,147,246Es,0.0,7.5 m 5,EC = 90.10,
99,147,246Es,0.0,7.5 m 5,A = 9.90,
99,148,247Es,0.0,4.55 m 26,EC AP 93.00,
99,148,247Es,0.0,4.55 m 26,A AP 7.00,
99,149,248Es,0.0,24 m 3,EC = 99.70,
99,149,248Es,0.0,24 m 3,A AP 0.25,
99,143,242Es,0.0,17.8 s 16,A = 57.00,
99,143,242Es,0.0,17.8 s 16,EC = 43.00,
99,144,243Es,0.0,21 s 2,A = 61.00,
99,144,243Es,0.0,21 s 2,EC = 39.00,
99,144,243Es,0.0,21 s 2,SF LT 1.00,
99,145,244Es,0.0,37 s 4,EC = 96.00,
99,145,244Es,0.0,37 s 4,A = 4.00,
99,146,245Es,0.0,1.1 m 1,EC = 60.00,
99,146,245Es,0.0,1.1 m 1,A = 40.00,
99,140,239Es,,,
99,141,240Es,,,A  ,
99,141,240Es,,,EC  ,
99,142,241Es,0.0,8 s +6-5,EC ? ,
99,142,241Es,0.0,8 s +6-5,A ? ,
99,158,257Es,0.0,7.7 d 2,B- ? ,
99,158,257Es,0.0,7.7 d 2,SF ? ,
99,159,258Es,,,A ? ,
99,159,258Es,,,EC ? ,
99,154,253Es,0.0,20.47 d 3,A = 100.00,
99,154,253Es,0.0,20.47 d 3,SF = 8.7E-6,
99,155,254Es,0.0,275.7 d 5,A = 100.00,
99,155,254Es,0.0,275.7 d 5,B- = 1.7E-4,
99,155,254Es,0.0,275.7 d 5,SF LT 3.0E-6,
99,156,255Es,0.0,39.8 d 12,B- = 92.00,
99,156,255Es,0.0,39.8 d 12,A = 8.00,
99,156,255Es,0.0,39.8 d 12,SF = 4.1E-3,
99,157,256Es,0.0,25.4 m 24,B- = 100.00,
99,157,256Es,0.0,7.6 h ,B- = 100.00,
99,150,249Es,0.0,102.2 m 6,EC = 99.43,
99,150,249Es,0.0,102.2 m 6,A = 0.57,
99,151,250Es,0.0,8.6 h 1,EC AP 97.00,
99,151,250Es,0.0,8.6 h 1,A LT 3.00,
99,151,250Es,0.0,2.22 h 5,EC LE 100.00,
99,152,251Es,0.0,33 h 1,EC = 99.50,
99,152,251Es,0.0,33 h 1,A = 0.50,
99,153,252Es,0.0,471.7 d 19,A = 78.00,
99,153,252Es,0.0,471.7 d 19,EC = 22.00,
100,141,241Fm,0.0,0.73 ms 6,SF AP 78.00,
100,141,241Fm,0.0,0.73 ms 6,A LT 14.00,
100,141,241Fm,0.0,0.73 ms 6,EC LT 12.00,
100,145,245Fm,0.0,4.2 s 13,A LE 100.00,
100,144,244Fm,0.0,3.12 ms 8,SF AP 97.00,
100,144,244Fm,0.0,3.12 ms 8,EC LT 2.00,
100,144,244Fm,0.0,3.12 ms 8,A LT 1.00,
100,143,243Fm,0.0,0.231 s 9,A = 91.00,
100,143,243Fm,0.0,0.231 s 9,EC LT 10.00,
100,143,243Fm,0.0,0.231 s 9,SF = 9.00,
100,142,242Fm,0.0,LT 4 us ,SF LE 100.00,
100,149,249Fm,0.0,2.6 m 7,EC = 67.00,
100,149,249Fm,0.0,2.6 m 7,A = 33.00,
100,148,248Fm,0.0,34.5 s 2,A = 95.00,
100,148,248Fm,0.0,34.5 s 2,EC = 5.00,
100,148,248Fm,0.0,34.5 s 2,SF = 0.10,
100,147,247Fm,0.0,31 s 1,A = 64.00,
100,147,247Fm,0.0,31 s 1,EC = 36.00,
100,146,246Fm,0.0,1.54 s 4,A = 93.20,
100,146,246Fm,0.0,1.54 s 4,SF = 6.80,
100,146,246Fm,0.0,1.54 s 4,EC LE 1.30,
100,160,260Fm,0.0,AP 4 ms ,SF = 100.00,
100,152,252Fm,0.0,25.39 h 4,A = 100.00,
100,152,252Fm,0.0,25.39 h 4,SF = 2.3E-3,
100,151,251Fm,0.0,5.30 h 8,EC = 98.20,
100,151,251Fm,0.0,5.30 h 8,A = 1.80,
100,150,250Fm,0.0,30 m 3,A AP 90.00,
100,150,250Fm,0.0,30 m 3,EC LT 10.00,
100,150,250Fm,0.0,30 m 3,SF = 6.9E-3,
100,150,250Fm,0.0,1.93 s 15,IT = 100.00,
100,156,256Fm,0.0,157.6 m 13,SF = 91.90,
100,156,256Fm,0.0,157.6 m 13,A = 8.10,
100,155,255Fm,0.0,20.07 h 7,A = 100.00,
100,155,255Fm,0.0,20.07 h 7,SF = 2.4E-5,
100,154,254Fm,0.0,3.240 h 2,A = 99.94,
100,154,254Fm,0.0,3.240 h 2,SF = 0.06,
100,153,253Fm,0.0,3.00 d 12,EC = 88.00,
100,153,253Fm,0.0,3.00 d 12,A = 12.00,
100,159,259Fm,0.0,1.5 s 3,SF = 100.00,
100,158,258Fm,0.0,370 us 43,SF LE 100.00,
100,157,257Fm,0.0,100.5 d 2,A = 99.79,
100,157,257Fm,0.0,100.5 d 2,SF = 0.21,
101,151,252Md,0.0,2.3 m 8,EC LE 100.00,
101,150,251Md,0.0,4.27 m 26,EC AP 90.00,
101,150,251Md,0.0,4.27 m 26,A LT 10.00,
101,153,254Md,0.0,28 m 8,EC LE 100.00,
101,153,254Md,0.0,28 m 8,EC LE 100.00,
101,152,253Md,0.0,6 m +12-3,EC AP 99.30,
101,152,253Md,0.0,6 m +12-3,A AP 0.70,
101,155,256Md,0.0,77 m 2,EC = 90.80,
101,155,256Md,0.0,77 m 2,A = 9.20,
101,155,256Md,0.0,77 m 2,SF LT 3.00,
101,154,255Md,0.0,27 m 2,EC = 93.00,
101,154,255Md,0.0,27 m 2,A = 7.00,
101,157,258Md,0.0,51.5 d 3,A = 100.00,
101,157,258Md,0.0,51.5 d 3,SF  ,
101,157,258Md,0.0,57.0 m 9,EC AP 70.00,
101,157,258Md,0.0,57.0 m 9,SF  ,
101,156,257Md,0.0,5.52 h 5,EC = 85.00,
101,156,257Md,0.0,5.52 h 5,A = 15.00,
101,156,257Md,0.0,5.52 h 5,SF LT 1.00,
101,159,260Md,0.0,31.8 d 5,SF AP 42.00,
101,159,260Md,0.0,31.8 d 5,A LE 25.00,
101,159,260Md,0.0,31.8 d 5,EC LE 23.00,
101,159,260Md,0.0,31.8 d 5,B- LE 10.00,
101,158,259Md,0.0,1.6 h 6,SF = 100.00,
101,158,259Md,0.0,1.6 h 6,A LT 1.30,
101,160,261Md,,,A ? ,
101,161,262Md,,,SF ? ,
101,161,262Md,,,A ? ,
101,144,245Md,0.0,0.90 ms 25,SF  ,
101,144,245Md,0.0,0.90 ms 25,A  ,
101,143,244Md,,,
101,146,247Md,0.0,1.2 s 1,A = 99.90,
101,146,247Md,0.0,1.2 s 1,SF LT 0.10,
101,146,247Md,0.0,0.25 s 4,A = 79.00,
101,146,247Md,0.0,0.25 s 4,SF = 21.00,
101,145,246Md,0.0,0.9 s 2,A = 100.00,
101,145,246Md,0.0,0.9 s 2,EC AP 77.00,
101,145,246Md,0.0,0.9 s 2,A LT 23.00,
101,145,246Md,0.0,0.9 s 2,SF ? ,
101,145,246Md,0.0,0.9 s 2,EC ? ,
101,148,249Md,0.0,21.7 s 20,A AP 60.00,
101,148,249Md,0.0,21.7 s 20,EC LE 40.00,
101,148,249Md,0.0,1.9 s 9,A ? ,
101,147,248Md,0.0,13 s +15-4,A = 58.00,
101,147,248Md,0.0,13 s +15-4,EC = 42.00,
101,149,250Md,0.0,25 s +10-5,EC = 93.00,
101,149,250Md,0.0,25 s +10-5,A = 7.00,
102,159,261No,,,A ? ,
102,158,260No,0.0,106 ms 8,SF = 100.00,
102,157,259No,0.0,58 m 5,A = 75.00,
102,157,259No,0.0,58 m 5,EC = 25.00,
102,157,259No,0.0,58 m 5,SF LT 10.00,
102,156,258No,0.0,1.2 ms 2,SF LE 100.00,
102,155,257No,0.0,24.5 s 5,A = 85.00,
102,155,257No,0.0,24.5 s 5,EC LT 30.00,
102,155,257No,0.0,24.5 s 5,SF LT 1.50,
102,154,256No,0.0,2.91 s 5,A = 99.47,
102,154,256No,0.0,2.91 s 5,SF = 0.53,
102,153,255No,0.0,3.52 m 21,EC = 70.00,
102,153,255No,0.0,3.52 m 21,A = 30.00,
102,152,254No,0.0,51 s 10,A = 90.00,
102,152,254No,0.0,51 s 10,EC = 10.00,
102,152,254No,0.0,51 s 10,SF = 0.17,
102,152,254No,0.0,0.28 s 4,IT AP 80.00,
102,151,253No,0.0,1.62 m 15,A = 55.00,
102,151,253No,0.0,1.62 m 15,EC = 45.00,
102,150,252No,0.0,2.44 s 4,A = 70.70,
102,150,252No,0.0,2.44 s 4,SF = 29.30,
102,150,252No,0.0,2.44 s 4,EC LT 1.10,
102,150,252No,0.0,110 ms 10,IT = 100.10,
102,162,264No,,,A ? ,
102,161,263No,,,A ? ,
102,161,263No,,,SF ? ,
102,160,262No,0.0,AP 5 ms ,SF = 100.00,
102,149,251No,0.0,0.80 s 1,A = 91.00,
102,149,251No,0.0,0.80 s 1,SF LT 0.30,
102,149,251No,0.0,0.80 s 1,EC ? ,
102,148,250No,0.0,4.2 us +12-9,SF = 100.00,
102,148,250No,0.0,4.2 us +12-9,A LT 2.00,
102,147,249No,,,
102,146,248No,,LT 2 us ,SF ? ,
103,159,262Lr,0.0,AP 4 h ,SF LT 10.00,
103,159,262Lr,0.0,AP 4 h ,EC  ,
103,159,262Lr,0.0,AP 4 h ,A  ,
103,158,261Lr,0.0,39 m 12,SF = 100.00,
103,155,258Lr,0.0,4.1 s 3,A AP 95.00,
103,155,258Lr,0.0,4.1 s 3,SF < 5.00,
103,154,257Lr,0.0,AP 4 s ,A LT 100.00,
103,154,257Lr,0.0,AP 4 s ,EC LT 15.00,
103,154,257Lr,0.0,AP 4 s ,SF LT 3.E-2,
103,157,260Lr,0.0,180 s 30,A = 80.00,
103,157,260Lr,0.0,180 s 30,EC LT 40.00,
103,157,260Lr,0.0,180 s 30,SF LT 10.00,
103,156,259Lr,0.0,6.2 s 3,A = 78.00,
103,156,259Lr,0.0,6.2 s 3,SF = 22.00,
103,151,254Lr,0.0,18.4 s 18,A = 71.70,
103,151,254Lr,0.0,18.4 s 18,EC = 28.30,
103,150,253Lr,0.0,0.57 s +7-6,A AP 98.70,
103,150,253Lr,0.0,0.57 s +7-6,SF AP 1.30,
103,150,253Lr,0.0,1.49 s +30-21,A = 92.00,
103,150,253Lr,0.0,1.49 s +30-21,SF = 8.00,
103,153,256Lr,0.0,27 s 3,A = 85.00,
103,153,256Lr,0.0,27 s 3,EC = 15.00,
103,153,256Lr,0.0,27 s 3,SF LT 0.03,
